"North","East","WaterSE","Code","Pt.name","VertPrec"
4099712.22,568482.073,2.136,"echo","1465",0.0196
4099711.608,568482.656,2.136,"echo","1466",0.01983
4099710.418,568483.918,2.136,"echo","1468",0.01959
4099709.722,568484.685,2.152,"echo","1469",0.01946
4099709.065,568485.378,2.137,"echo","1470",0.01948
4099708.617,568486.209,2.133,"echo","1471",0.01957
4099707.166,568487.477,2.134,"echo","1473",0.01885
4099706.542,568488.189,2.132,"echo","1474",0.0188
4099705.879,568488.877,2.126,"echo","1475",0.01877
4099705.263,568489.65,2.135,"echo","1476",0.01863
4099704.582,568490.321,2.138,"echo","1477",0.01871
4099703.973,568490.924,2.123,"echo","1478",0.01864
4099703.311,568491.566,2.123,"echo","1479",0.01841
4099702.804,568492.237,2.143,"echo","1480",0.01853
4099702.326,568492.816,2.134,"echo","1481",0.01886
4099701.88,568493.329,2.131,"echo","1482",0.01847
4099701.477,568493.769,2.127,"echo","1483",0.01847
4099700.992,568494.16,2.124,"echo","1484",0.01864
4099700.652,568494.585,2.157,"echo","1485",0.01852
4099700.044,568494.853,2.135,"echo","1486",0.0182
4099699.423,568495.379,2.137,"echo","1487",0.01819
4099698.999,568495.928,2.122,"echo","1488",0.01824
4099698.615,568496.422,2.123,"echo","1489",0.01833
4099698.639,568496.912,2.125,"echo","1490",0.01842
4099698.253,568497.409,2.141,"echo","1491",0.01852
4099697.498,568497.829,2.142,"echo","1492",0.0188
4099696.899,568498.439,2.13,"echo","1493",0.0185
4099696.315,568499.108,2.126,"echo","1494",0.01831
4099695.706,568499.806,2.14,"echo","1495",0.01837
4099694.961,568500.341,2.147,"echo","1496",0.0183
4099694.275,568500.9,2.139,"echo","1497",0.01827
4099692.438,568501.124,2.118,"echo","1499",0.0181
4099691.341,568501.235,2.099,"echo","1500",0.01949
4099690.515,568501.766,2.154,"echo","1501",0.01813
4099689.758,568502.358,2.138,"echo","1502",0.01804
4099689.165,568503.136,2.141,"echo","1503",0.01777
4099688.415,568503.859,2.129,"echo","1504",0.01812
4099687.635,568504.642,2.139,"echo","1505",0.01457
4099686.31,568506.383,2.137,"echo","1507",0.01476
4099684.368,568508.444,2.136,"echo","1510",0.0145
4099683.841,568509.072,2.117,"echo","1511",0.01507
4099683.369,568509.645,2.123,"echo","1512",0.0145
4099682.702,568510.166,2.125,"echo","1513",0.01469
4099682.167,568510.692,2.141,"echo","1514",0.01489
4099681.791,568511.371,2.137,"echo","1515",0.01461
4099681.288,568511.93,2.134,"echo","1516",0.01469
4099680.661,568512.456,2.147,"echo","1517",0.01488
4099680.119,568512.942,2.135,"echo","1518",0.01463
4099679.802,568513.429,2.133,"echo","1519",0.01354
4099679.387,568514.231,2.125,"echo","1521",0.01432
4099678.94,568514.448,2.111,"echo","1522",0.01388
4099678.453,568514.637,2.14,"echo","1523",0.01425
4099677.747,568514.776,2.122,"echo","1524",0.01425
4099677.052,568515.207,2.155,"echo","1525",0.01401
4099676.245,568515.806,2.127,"echo","1526",0.01364
4099675.342,568516.5,2.135,"echo","1527",0.01383
4099674.735,568517.182,2.122,"echo","1528",0.01432
4099673.983,568517.922,2.157,"echo","1529",0.0139
4099673.417,568518.653,2.148,"echo","1530",0.014
4099672.934,568519.221,2.149,"echo","1531",0.01473
4099672.667,568519.86,2.129,"echo","1532",0.01464
4099672.413,568520.455,2.133,"echo","1533",0.01477
4099672.271,568521.095,2.133,"echo","1534",0.01444
4099672.087,568521.769,2.136,"echo","1535",0.01496
4099671.666,568522.329,2.133,"echo","1536",0.01504
4099671.231,568522.848,2.142,"echo","1537",0.01398
4099670.92,568523.489,2.146,"echo","1538",0.01445
4099670.306,568524.096,2.141,"echo","1539",0.01414
4099669.608,568524.667,2.152,"echo","1540",0.01454
4099668.99,568525.221,2.149,"echo","1541",0.01793
4099668.13,568525.869,2.139,"echo","1542",0.02008
4099667.576,568526.57,2.137,"echo","1543",0.01612
4099667.169,568527.228,2.144,"echo","1544",0.01634
4099666.477,568528.064,2.163,"echo","1545",0.01392
4099665.962,568528.995,2.139,"echo","1546",0.01619
4099665.651,568529.894,2.14,"echo","1547",0.0163
4099665.528,568530.808,2.136,"echo","1548",0.01629
4099665.156,568532.723,2.141,"echo","1550",0.01628
4099665.023,568533.761,2.129,"echo","1551",0.01631
4099664.94,568534.785,2.124,"echo","1552",0.01618
4099664.952,568535.803,2.134,"echo","1553",0.0164
4099665.146,568538.063,2.127,"echo","1555",0.01647
4099665.552,568539.12,2.147,"echo","1556",0.01641
4099666.184,568539.932,2.137,"echo","1557",0.01649
4099666.772,568540.702,2.133,"echo","1558",0.01632
4099667.392,568541.224,2.138,"echo","1559",0.01625
4099668.163,568541.392,2.152,"echo","1560",0.01683
4099668.701,568541.673,2.211,"echo","1561",0.01713
4099669.187,568541.996,2.222,"echo","1562",0.01796
4099669.524,568542.143,2.187,"echo","1563",0.01833
4099669.997,568542.21,2.202,"echo","1564",0.01879
4099670.298,568542.244,2.221,"echo","1565",0.01901
4099670.487,568541.945,2.196,"echo","1566",0.0169
4099670.658,568541.757,2.194,"echo","1567",0.0169
4099670.232,568541.747,2.201,"echo","1568",0.0174
4099670.008,568542.357,2.207,"echo","1569",0.01807
4099669.609,568543.06,2.18,"echo","1570",0.01887
4099668.831,568543.484,2.191,"echo","1571",0.01987
4099668.106,568543.942,2.218,"echo","1572",0.02079
4099667.449,568544.439,2.207,"echo","1573",0.02065
4099666.891,568544.934,2.199,"echo","1574",0.02045
4099666.216,568545.417,2.198,"echo","1575",0.02041
4099665.519,568546.024,2.212,"echo","1576",0.02035
4099664.945,568546.72,2.206,"echo","1577",0.0204
4099664.41,568547.365,2.203,"echo","1578",0.02041
4099663.934,568547.972,2.217,"echo","1579",0.02033
4099663.478,568548.527,2.21,"echo","1580",0.02035
4099663.052,568549.037,2.204,"echo","1581",0.02037
4099662.667,568549.519,2.206,"echo","1582",0.02037
4099662.254,568549.901,2.204,"echo","1583",0.02033
4099661.591,568550.25,2.224,"echo","1584",0.02063
4099661.064,568550.835,2.208,"echo","1585",0.02063
4099660.372,568551.375,2.218,"echo","1586",0.02066
4099659.794,568552.084,2.206,"echo","1587",0.02066
4099659.267,568552.756,2.199,"echo","1588",0.02066
4099658.548,568553.276,2.215,"echo","1589",0.02066
4099657.871,568553.795,2.206,"echo","1590",0.02066
4099657.304,568554.35,2.214,"echo","1591",0.02066
4099656.805,568554.907,2.207,"echo","1592",0.02041
4099656.358,568555.438,2.198,"echo","1593",0.0205
4099655.957,568555.955,2.171,"echo","1594",0.02041
4099655.47,568556.396,2.173,"echo","1595",0.02049
4099655.044,568556.984,2.145,"echo","1596",0.02033
4099653.862,568557.986,2.208,"echo","1598",0.02104
4099653.227,568558.521,2.225,"echo","1599",0.0205
4099652.702,568559.131,2.196,"echo","1600",0.0205
4099652.215,568559.65,2.19,"echo","1601",0.0205
4099651.758,568560.276,2.157,"echo","1602",0.0205
4099651.333,568560.855,2.156,"echo","1603",0.02067
4099650.876,568561.342,2.173,"echo","1604",0.02067
4099650.371,568561.817,2.165,"echo","1605",0.02115
4099649.837,568562.022,2.084,"echo","1606",0.02592
4099649.193,568561.925,2.181,"echo","1607",0.02157
4099648.692,568562.066,2.167,"echo","1608",0.02157
4099648.338,568562.462,2.161,"echo","1609",0.02064
4099648.217,568562.783,2.167,"echo","1610",0.02064
4099648.376,568562.976,2.169,"echo","1611",0.02064
4099648.545,568563.361,2.136,"echo","1612",0.02108
4099648.646,568563.726,2.129,"echo","1613",0.02296
4099648.514,568564.158,2.114,"echo","1614",0.02138
4099648.295,568563.765,2.122,"echo","1615",0.02069
4099647.96,568563.112,2.185,"echo","1616",0.0237
4099647.274,568562.576,2.14,"echo","1617",0.02127
4099646.545,568561.82,2.186,"echo","1618",0.02152
4099645.918,568561.128,2.158,"echo","1619",0.02159
4099645.325,568560.555,2.131,"echo","1620",0.0214
4099644.765,568560.014,2.152,"echo","1621",0.02137
4099643.584,568558.854,2.129,"echo","1623",0.02738
4099642.973,568558.312,2.128,"echo","1624",0.02698
4099642.471,568557.758,2.123,"echo","1625",0.02676
4099642.111,568556.963,2.139,"echo","1626",0.02648
4099641.738,568556.265,2.121,"echo","1627",0.02618
4099641.138,568555.67,2.14,"echo","1628",0.02594
4099640.685,568554.828,2.128,"echo","1629",0.0257
4099640.272,568554.025,2.125,"echo","1630",0.02545
4099639.9,568553.223,2.131,"echo","1631",0.02521
4099639.392,568552.717,2.114,"echo","1632",0.02497
4099638.818,568552.811,2.131,"echo","1633",0.02478
4099638.651,568553.246,2.129,"echo","1634",0.02454
4099638.854,568553.529,2.108,"echo","1635",0.02438
4099638.841,568553.311,2.143,"echo","1636",0.02416
4099638.777,568552.525,2.12,"echo","1637",0.02394
4099638.237,568551.849,2.136,"echo","1638",0.02378
4099637.803,568551.113,2.134,"echo","1639",0.02359
4099637.353,568550.313,2.15,"echo","1640",0.02343
4099637.039,568549.287,2.143,"echo","1641",0.02304
4099636.545,568548.321,2.132,"echo","1642",0.02309
4099635.965,568547.458,2.138,"echo","1643",0.02063
4099635.512,568546.638,2.138,"echo","1644",0.02044
4099635.151,568545.872,2.139,"echo","1645",0.02026
4099634.874,568545.151,2.146,"echo","1646",0.0201
4099634.445,568544.394,2.144,"echo","1647",0.01992
4099634,568543.407,2.151,"echo","1648",0.01979
4099633.512,568542.713,2.159,"echo","1649",0.01962
4099632.968,568542.124,2.157,"echo","1650",0.01954
4099632.457,568541.529,2.143,"echo","1651",0.01956
4099632.052,568540.941,2.126,"echo","1652",0.01947
4099631.969,568540.409,2.127,"echo","1653",0.0194
4099631.802,568539.896,2.139,"echo","1654",0.01933
4099631.45,568539.873,2.14,"echo","1655",0.01933
4099631.438,568540.08,2.132,"echo","1656",0.01928
4099631.674,568540.856,2.114,"echo","1657",0.01922
4099632.641,568541.035,2.113,"echo","1658",0.01915
4099633.631,568541.095,2.133,"echo","1659",0.01908
4099634.499,568541.197,2.145,"echo","1660",0.01903
4099635.204,568541.61,2.144,"echo","1661",0.01896
4099635.968,568542.193,2.126,"echo","1662",0.01892
4099637.702,568543.067,2.136,"echo","1664",0.01875
4099638.755,568543.474,2.123,"echo","1665",0.01867
4099639.834,568543.643,2.112,"echo","1666",0.0186
4099640.986,568543.667,2.134,"echo","1667",0.01854
4099642.2,568543.518,2.135,"echo","1668",0.01859
4099643.145,568543.046,2.134,"echo","1669",0.01852
4099643.885,568542.48,2.142,"echo","1670",0.01846
4099644.625,568541.862,2.133,"echo","1671",0.01827
4099645.186,568541.026,2.132,"echo","1672",0.01818
4099645.688,568540.189,2.159,"echo","1673",0.01818
4099646.315,568539.576,2.158,"echo","1674",0.0181
4099646.909,568539.058,2.152,"echo","1675",0.01807
4099647.46,568538.6,2.144,"echo","1676",0.01806
4099648.225,568538.249,2.144,"echo","1677",0.01802
4099648.928,568537.617,2.135,"echo","1678",0.01795
4099649.608,568537.069,2.144,"echo","1679",0.01789
4099650.254,568536.626,2.139,"echo","1680",0.01781
4099650.884,568536.267,2.132,"echo","1681",0.01773
4099651.545,568535.651,2.137,"echo","1682",0.01767
4099653.149,568534.958,2.12,"echo","1684",0.01753
4099654.05,568535.109,2.126,"echo","1685",0.01746
4099655.024,568535.358,2.147,"echo","1686",0.0174
4099655.925,568535.494,2.155,"echo","1687",0.01739
4099656.968,568535.651,2.159,"echo","1688",0.01733
4099658.083,568535.745,2.143,"echo","1689",0.01789
4099659.14,568535.597,2.148,"echo","1690",0.01796
4099660.327,568535.339,2.154,"echo","1691",0.01804
4099661.17,568534.912,2.158,"echo","1692",0.0181
4099662.324,568534.434,2.146,"echo","1693",0.01813
4099663.772,568533.253,2.16,"echo","1695",0.0182
4099664.6,568532.546,2.159,"echo","1696",0.01821
4099665.277,568531.736,2.161,"echo","1697",0.01822
4099665.648,568530.911,2.164,"echo","1698",0.01823
4099665.976,568530.15,2.155,"echo","1699",0.01823
4099666.372,568529.349,2.164,"echo","1700",0.01823
4099666.676,568528.627,2.159,"echo","1701",0.01822
4099666.808,568527.889,2.173,"echo","1702",0.01821
4099666.86,568527.112,2.161,"echo","1703",0.01823
4099667.024,568526.393,2.15,"echo","1704",0.0182
4099667.339,568525.609,2.161,"echo","1705",0.0182
4099667.485,568524.739,2.166,"echo","1706",0.01819
4099667.696,568523.944,2.154,"echo","1707",0.01821
4099668.513,568521.97,2.145,"echo","1710",0.01636
4099669.354,568520.716,2.152,"echo","1712",0.0163
4099671.106,568518.844,2.158,"echo","1715",0.01618
4099671.615,568518.134,2.158,"echo","1716",0.01617
4099672.94,568516.978,2.142,"echo","1718",0.01612
4099673.742,568516.579,2.134,"echo","1719",0.01609
4099674.466,568516.181,2.141,"echo","1720",0.01606
4099675.185,568515.839,2.129,"echo","1721",0.01605
4099675.94,568515.507,2.132,"echo","1722",0.01604
4099676.589,568515.12,2.133,"echo","1723",0.01602
4099676.931,568514.604,2.134,"echo","1724",0.01597
4099677.166,568514.022,2.152,"echo","1725",0.01595
4099677.591,568513.434,2.148,"echo","1726",0.01593
4099678.143,568512.891,2.142,"echo","1727",0.01589
4099678.841,568512.559,2.13,"echo","1728",0.01587
4099679.587,568512.288,2.146,"echo","1729",0.01584
4099680.274,568512.015,2.143,"echo","1730",0.01581
4099680.804,568511.574,2.141,"echo","1731",0.01583
4099681.28,568511.037,2.122,"echo","1732",0.0158
4099681.734,568510.548,2.146,"echo","1733",0.01578
4099682.144,568510.073,2.158,"echo","1734",0.01574
4099682.286,568509.58,2.14,"echo","1735",0.01572
4099682.51,568509.171,2.141,"echo","1736",0.01505
4099683.841,568508.508,2.138,"echo","1738",0.01499
4099684.444,568507.775,2.139,"echo","1739",0.01498
4099685.207,568507.088,2.149,"echo","1740",0.01495
4099685.865,568506.362,2.133,"echo","1741",0.01505
4099686.486,568505.707,2.158,"echo","1742",0.01506
4099687.221,568505.143,2.14,"echo","1743",0.01509
4099687.956,568504.581,2.162,"echo","1744",0.01509
4099688.566,568503.93,2.144,"echo","1745",0.01509
4099689.136,568503.328,2.161,"echo","1746",0.0151
4099689.9,568502.809,2.155,"echo","1747",0.01541
4099690.553,568502.109,2.146,"echo","1748",0.01511
4099691.157,568501.472,2.153,"echo","1749",0.0151
4099691.84,568500.919,2.151,"echo","1750",0.0151
4099692.555,568500.271,2.152,"echo","1751",0.01542
4099693.214,568499.582,2.156,"echo","1752",0.0151
4099693.949,568498.923,2.138,"echo","1753",0.01509
4099694.517,568498.094,2.134,"echo","1754",0.01492
4099695.226,568497.357,2.13,"echo","1755",0.01462
4099695.932,568496.685,2.133,"echo","1756",0.0146
4099696.504,568495.899,2.137,"echo","1757",0.01457
4099697.214,568495.211,2.155,"echo","1758",0.01514
4099697.923,568494.589,2.145,"echo","1759",0.01453
4099698.553,568494.022,2.151,"echo","1760",0.01452
4099699.243,568493.507,2.142,"echo","1761",0.01484
4099699.956,568492.831,2.151,"echo","1762",0.01513
4099700.618,568492.105,2.155,"echo","1763",0.01419
4099701.389,568491.524,2.151,"echo","1764",0.01455
4099702.151,568490.99,2.145,"echo","1765",0.01572
4099702.824,568490.463,2.149,"echo","1766",0.01573
4099703.419,568489.973,2.153,"echo","1767",0.01572
4099703.978,568489.505,2.142,"echo","1768",0.01572
4099704.484,568489.073,2.134,"echo","1769",0.01573
4099705.216,568488.635,2.13,"echo","1770",0.01573
4099705.819,568488.038,2.146,"echo","1771",0.01572
4099706.49,568487.518,2.145,"echo","1772",0.01572
4099707.015,568486.975,2.147,"echo","1773",0.01571
4099707.759,568486.496,2.14,"echo","1774",0.01572
4099708.417,568485.757,2.15,"echo","1775",0.01571
4099708.991,568485.008,2.153,"echo","1776",0.01571
4099709.554,568484.366,2.153,"echo","1777",0.0157
4099710.111,568483.791,2.142,"echo","1778",0.01569
4099710.805,568483.151,2.127,"echo","1779",0.01568
4099711.373,568482.413,2.125,"echo","1780",0.01569
4099712.792,568481.029,2.123,"echo","1782",0.01566
4099713.453,568480.303,2.127,"echo","1783",0.01565
4099714.263,568479.667,2.15,"echo","1784",0.01564
4099714.953,568479.049,2.143,"echo","1785",0.01562
4099715.553,568478.465,2.132,"echo","1786",0.0156
4099716.043,568477.824,2.147,"echo","1787",0.01558
4099716.57,568477.116,2.143,"echo","1788",0.01557
4099717.244,568476.504,2.137,"echo","1789",0.01555
4099717.862,568475.932,2.148,"echo","1790",0.01554
4099718.49,568475.255,2.139,"echo","1791",0.01553
4099719.269,568474.553,2.16,"echo","1792",0.01552
4099719.929,568473.814,2.147,"echo","1793",0.01551
4099720.526,568473.143,2.132,"echo","1794",0.01549
4099721.209,568472.565,2.139,"echo","1795",0.01547
4099721.926,568471.907,2.148,"echo","1796",0.01545
4099722.514,568471.201,2.134,"echo","1797",0.01544
4099723.048,568470.576,2.155,"echo","1798",0.01542
4099723.854,568469.987,2.141,"echo","1799",0.01541
4099724.517,568469.39,2.149,"echo","1800",0.0154
4099724.955,568468.716,2.155,"echo","1801",0.01539
4099725.314,568467.958,2.15,"echo","1802",0.01538
4099725.951,568467.189,2.142,"echo","1803",0.01536
4099726.647,568466.51,2.144,"echo","1804",0.01537
4099727.235,568465.875,2.151,"echo","1805",0.01536
4099727.715,568465.191,2.15,"echo","1806",0.01534
4099728.248,568464.466,2.142,"echo","1807",0.01534
4099728.83,568463.829,2.137,"echo","1808",0.01533
4099729.378,568463.252,2.14,"echo","1809",0.01532
4099730.637,568462.009,2.143,"echo","1811",0.01532
4099731.412,568461.325,2.13,"echo","1812",0.0153
4099732.096,568460.65,2.137,"echo","1813",0.01529
4099732.692,568460.007,2.147,"echo","1814",0.01526
4099733.222,568459.359,2.15,"echo","1815",0.01524
4099733.801,568458.606,2.148,"echo","1816",0.01522
4099734.53,568457.943,2.148,"echo","1817",0.0152
4099735.196,568457.308,2.154,"echo","1818",0.01518
4099736.042,568456.727,2.151,"echo","1819",0.01516
4099736.761,568456.124,2.145,"echo","1820",0.01516
4099737.396,568455.536,2.161,"echo","1821",0.01515
4099737.976,568454.972,2.144,"echo","1822",0.01514
4099738.641,568454.447,2.145,"echo","1823",0.01512
4099739.423,568453.902,2.148,"echo","1824",0.01472
4099740.041,568453.251,2.14,"echo","1825",0.01471
4099740.76,568452.575,2.146,"echo","1826",0.01469
4099741.523,568451.938,2.144,"echo","1827",0.01468
4099742.221,568451.333,2.141,"echo","1828",0.01466
4099742.83,568450.756,2.145,"echo","1829",0.01465
4099743.921,568449.734,2.141,"echo","1831",0.01463
4099744.617,568449.216,2.13,"echo","1832",0.01461
4099745.137,568448.497,2.132,"echo","1833",0.0146
4099745.676,568447.859,2.122,"echo","1834",0.0146
4099746.201,568447.251,2.125,"echo","1835",0.01459
4099746.705,568446.689,2.131,"echo","1836",0.01457
4099747.596,568446.223,2.128,"echo","1837",0.01456
4099748.368,568445.687,2.105,"echo","1838",0.01454
4099748.971,568445.121,2.127,"echo","1839",0.01453
4099749.502,568444.572,2.126,"echo","1840",0.01452
4099750.15,568444.032,2.122,"echo","1841",0.01451
4099750.7,568443.395,2.137,"echo","1842",0.01449
4099751.199,568442.789,2.127,"echo","1843",0.01486
4099751.908,568442.203,2.125,"echo","1844",0.01485
4099752.525,568441.467,2.126,"echo","1845",0.01483
4099753.072,568440.756,2.122,"echo","1846",0.01483
4099753.557,568439.959,2.126,"echo","1847",0.01482
4099754.245,568439.24,2.123,"echo","1848",0.01483
4099754.981,568438.594,2.121,"echo","1849",0.01442
4099755.722,568438.179,2.118,"echo","1850",0.01479
4099756.495,568437.659,2.126,"echo","1851",0.01479
4099756.967,568436.995,2.129,"echo","1852",0.01478
4099756.988,568436.48,2.116,"echo","1853",0.01479
4099756.771,568435.783,2.13,"echo","1854",0.01477
4099756.837,568435.11,2.112,"echo","1855",0.01477
4099757.338,568434.473,2.115,"echo","1856",0.01476
4099757.69,568433.571,2.132,"echo","1857",0.01475
4099758.107,568432.778,2.118,"echo","1858",0.01474
4099758.567,568432.093,2.122,"echo","1859",0.01474
4099759.475,568431.551,2.11,"echo","1860",0.01473
4099760.178,568430.822,2.111,"echo","1861",0.01473
4099760.784,568430.073,2.121,"echo","1862",0.01471
4099761.367,568429.352,2.123,"echo","1863",0.01471
4099762.186,568428.715,2.125,"echo","1864",0.01472
4099762.885,568428.078,2.119,"echo","1865",0.0147
4099763.499,568427.468,2.123,"echo","1866",0.0147
4099764.022,568426.857,2.131,"echo","1867",0.01469
4099764.682,568426.311,2.122,"echo","1868",0.01468
