"North","East","BedSE","Code","Pt.name","VertPrec"
4099947.714,568794.277,3.061,"echo","5989",0.02317
4099949.114,568794.193,3.053,"echo","5990",0.02383
4099950.527,568794.037,3.098,"echo","5991",0.02408
4099951.836,568793.935,3.04,"echo","5992",0.0243
4099952.997,568793.815,3.065,"echo","5993",0.02451
4099954.268,568793.952,3.055,"echo","5994",0.02471
4099955.612,568793.844,3.06,"echo","5995",0.02353
4099956.987,568793.87,3.048,"echo","5996",0.02439
4099958.233,568793.809,3.061,"echo","5997",0.02521
4099959.315,568793.715,3.14,"echo","5998",0.02475
4099960.385,568793.671,3.101,"echo","5999",0.02582
4099961.63,568793.767,3.101,"echo","6000",0.02654
4099962.782,568793.578,3.077,"echo","6001",0.02668
4099964.035,568793.64,3.117,"echo","6002",0.02511
4099965.268,568793.564,3.16,"echo","6003",0.02502
4099966.356,568793.444,3.115,"echo","6004",0.02522
4099967.364,568793.416,3.147,"echo","6005",0.02537
4099968.507,568793.425,3.146,"echo","6006",0.02542
4099969.606,568793.237,3.165,"echo","6007",0.02567
4099970.606,568793.178,3.19,"echo","6008",0.02384
4099971.695,568792.88,3.184,"echo","6009",0.0239
4099972.856,568793.029,3.201,"echo","6010",0.02423
4099973.89,568793.469,3.119,"echo","6011",0.02396
4099974.789,568793.733,3.056,"echo","6012",0.02431
4099976.075,568794.198,3.048,"echo","6013",0.02399
4099977.342,568794.191,3.018,"echo","6014",0.02401
4099978.453,568794.07,3.148,"echo","6015",0.02494
4099979.576,568794.077,3.144,"echo","6016",0.02415
4099980.788,568793.974,3.179,"echo","6017",0.02516
4099981.943,568793.758,3.233,"echo","6018",0.02539
4099983.084,568793.758,3.288,"echo","6019",0.02654
4099984.197,568793.836,3.33,"echo","6020",0.02727
4099985.265,568793.727,3.196,"echo","6021",0.02576
4099999.283,568795.567,3.153,"echo","6034",0.02834
4100003.694,568797.168,3.373,"echo","6038",0.02956
4100013.98,568795.663,3.636,"echo","6047",0.02983
4100002.059,568794.285,3.145,"echo","6103",0.0299
4100001.508,568793.73,3.057,"echo","6104",0.02719
4100000.885,568793.436,3.06,"echo","6105",0.02718
4100000.253,568793.54,3.061,"echo","6106",0.02785
4099998.944,568793.441,3.035,"echo","6108",0.02927
4099997.498,568793.516,3.097,"echo","6110",0.02977
4099995.724,568793.138,3.104,"echo","6113",0.02727
4099969.686,568791.459,3.315,"echo","6162",0.02758
4099969.114,568791.489,3.287,"echo","6163",0.02752
4099968.723,568791.348,3.269,"echo","6164",0.02866
4099968.634,568790.991,3.269,"echo","6165",0.02845
4099969.168,568790.448,3.38,"echo","6166",0.02849
4099969.676,568790.276,3.402,"echo","6167",0.02871
4099969.692,568790.06,3.426,"echo","6168",0.02922
4099969.425,568789.508,3.386,"echo","6169",0.02888
4099969.592,568788.885,3.381,"echo","6170",0.02903
4099969.664,568789.208,3.323,"echo","6172",0.02936
4099937.78,568791.607,3.159,"echo","6230",0.02867
4099936.649,568791.475,3.193,"echo","6231",0.02879
4099927.462,568789.792,3.2,"echo","6241",0.02845
4099927.063,568789.241,3.96,"echo","6242",0.02837
4099926.837,568788.522,3.91,"echo","6243",0.02836
4099926.603,568787.906,3.841,"echo","6244",0.02836
4099926.558,568787.453,3.389,"echo","6245",0.02901
4099926.89,568787.196,3.986,"echo","6246",0.02915
4099927.359,568786.812,3.613,"echo","6247",0.02929
4099927.762,568786.954,3.686,"echo","6248",0.02966
4099927.669,568787.366,3.946,"echo","6249",0.02979
4099927.281,568788.259,3.461,"echo","6250",0.02969
4099926.465,568788.767,3.752,"echo","6251",0.02986
4099925.202,568789.511,3.911,"echo","6252",0.02989
4099923.923,568789.435,3.908,"echo","6253",0.02832
4099922.775,568789.346,3.83,"echo","6254",0.02831
4099921.809,568789.191,3.937,"echo","6255",0.02831
4099920.697,568788.475,3.924,"echo","6256",0.02831
4099919.616,568788.123,3.737,"echo","6257",0.02837
4099918.698,568787.975,3.853,"echo","6258",0.02831
4099917.63,568787.665,4.01,"echo","6259",0.02837
4099916.699,568787.709,3.889,"echo","6260",0.02912
4099915.688,568788.06,3.094,"echo","6261",0.02946
4099912.672,568787.627,3.13,"echo","6264",0.02785
4099911.58,568787.168,3.12,"echo","6265",0.02779
4099910.462,568786.581,3.149,"echo","6266",0.02784
4099909.69,568786.15,3.141,"echo","6267",0.02791
4099908.801,568786.646,3.122,"echo","6268",0.02798
4099907.792,568787.044,3.09,"echo","6269",0.02804
4099906.645,568787.156,3.08,"echo","6270",0.02079
4099905.41,568786.901,3.079,"echo","6271",0.0281
4099904.678,568785.911,3.061,"echo","6272",0.02812
4099904.017,568784.961,3.038,"echo","6273",0.02336
4099903.607,568783.668,3.111,"echo","6274",0.0234
4099903.529,568782.746,3.114,"echo","6275",0.02338
4099903.611,568782.597,3.159,"echo","6276",0.02331
4099904.112,568782.381,3.206,"echo","6277",0.02366
4099904.689,568782.474,3.219,"echo","6278",0.02362
4099905.067,568782.446,3.232,"echo","6279",0.02398
4099905.401,568782.387,3.244,"echo","6280",0.02574
4099905.632,568782.486,3.241,"echo","6281",0.02419
4099905.403,568782.708,3.279,"echo","6282",0.02635
4099905.157,568782.677,3.263,"echo","6283",0.02824
4099900.866,568780.784,3.229,"echo","6290",0.02598
4099900.223,568780.862,3.248,"echo","6291",0.02641
4099899.461,568780.784,3.22,"echo","6292",0.02655
4099898.91,568780.07,3.2,"echo","6293",0.02351
4099898.504,568779.093,3.308,"echo","6294",0.02351
4099898.343,568778.37,3.263,"echo","6295",0.0235
4099898.474,568777.745,3.158,"echo","6296",0.02355
4099898.41,568776.868,3.006,"echo","6297",0.02353
4099898.163,568776.396,3.094,"echo","6298",0.02355
4099898.158,568776.047,3.089,"echo","6299",0.02359
4099898.438,568775.792,3.046,"echo","6300",0.02357
4099898.724,568775.784,3.078,"echo","6301",0.02477
4099899.088,568775.869,3.187,"echo","6302",0.02488
4099899.083,568775.469,3.289,"echo","6303",0.02523
4099898.775,568775.86,3.237,"echo","6304",0.02569
4099898.183,568776.051,3.027,"echo","6305",0.0257
4099897.402,568776.04,3.046,"echo","6306",0.0263
4099896.923,568776.278,3.041,"echo","6307",0.02659
4099896.495,568777.185,3.172,"echo","6308",0.02695
4099895.757,568777.946,3.152,"echo","6309",0.0241
4099895.353,568778.657,3.208,"echo","6310",0.02393
4099894.804,568779.224,3.182,"echo","6311",0.01873
4099894.708,568778.281,3.187,"echo","6312",0.01873
4099895.012,568777.364,3.181,"echo","6313",0.01874
4099894.893,568776.444,3.138,"echo","6314",0.01892
4099893.971,568776.267,3.148,"echo","6315",0.02069
4099893.155,568775.873,3.183,"echo","6316",0.02078
4099892.479,568775.574,3.196,"echo","6317",0.02262
4099891.909,568775.358,3.154,"echo","6318",0.02274
4099891.499,568775.27,3.124,"echo","6319",0.02312
4099891.085,568775.341,3.159,"echo","6320",0.02043
4099890.294,568775.957,3.138,"echo","6321",0.02068
4099889.397,568775.838,3.113,"echo","6322",0.0206
4099888.205,568775.665,3.083,"echo","6323",0.02061
4099887.132,568775.343,3.082,"echo","6324",0.02061
4099886.382,568774.85,3.091,"echo","6325",0.02062
4099885.729,568774.311,3.104,"echo","6326",0.02064
4099885.009,568773.787,3.123,"echo","6327",0.02064
4099884.295,568773.025,3.183,"echo","6328",0.02094
4099883.913,568773.015,3.11,"echo","6329",0.02095
4099883.695,568772.739,3.155,"echo","6330",0.02095
4099883.243,568772.466,3.158,"echo","6331",0.02237
4099883.181,568772.019,3.19,"echo","6332",0.02042
4099883.659,568771.587,3.188,"echo","6333",0.02075
4099883.746,568771.939,3.221,"echo","6334",0.02051
4099883.877,568772.811,3.159,"echo","6335",0.02088
4099883.503,568773.386,3.176,"echo","6336",0.02221
4099883.292,568773.938,3.188,"echo","6337",0.02268
4099882.934,568774.282,3.12,"echo","6338",0.01874
4099883.079,568774.607,3.128,"echo","6339",0.02045
4099883.665,568775.184,3.094,"echo","6340",0.01862
4099883.892,568775.921,3.108,"echo","6341",0.01862
4099883.313,568775.829,3.084,"echo","6342",0.01863
4099883.033,568774.756,3.159,"echo","6343",0.01879
4099882.72,568773.558,3.157,"echo","6344",0.01864
4099882.787,568772.558,3.198,"echo","6345",0.0188
4099882.722,568771.437,3.176,"echo","6346",0.0197
4099882.118,568771.008,3.243,"echo","6347",0.02117
4099881.428,568771.171,3.232,"echo","6348",0.02215
4099880.562,568770.931,3.257,"echo","6349",0.02274
4099879.642,568770.865,3.202,"echo","6350",0.02329
4099878.644,568771.397,3.259,"echo","6351",0.02316
4099877.796,568771.629,3.216,"echo","6352",0.02347
4099877.018,568771.728,3.181,"echo","6353",0.02381
4099876.237,568771.314,3.149,"echo","6354",0.02008
4099875.642,568770.326,3.181,"echo","6355",0.01982
4099875.349,568769.471,3.208,"echo","6356",0.01988
4099875.317,568769.061,3.251,"echo","6357",0.01993
4099875.489,568768.471,3.254,"echo","6358",0.02006
4099875.94,568768.694,3.208,"echo","6359",0.02033
4099876.247,568768.963,3.192,"echo","6360",0.02007
4099876.625,568768.747,3.191,"echo","6361",0.0201
4099876.77,568768.32,3.092,"echo","6362",0.02014
4099877.011,568768.01,3.068,"echo","6363",0.02018
4099877.432,568768.151,3.141,"echo","6364",0.02056
4099877.557,568767.793,2.988,"echo","6365",0.02025
4099877.624,568767.534,3.112,"echo","6366",0.02037
4099877.476,568767.847,3.031,"echo","6367",0.02173
4099876.862,568768.456,3.149,"echo","6368",0.02229
4099876.073,568769.087,3.233,"echo","6369",0.02268
4099874.999,568769.672,3.219,"echo","6370",0.02308
4099873.975,568769.781,3.172,"echo","6371",0.02009
4099872.912,568769.757,3.185,"echo","6372",0.02013
4099871.789,568769.704,3.162,"echo","6373",0.02046
4099870.75,568769.362,3.125,"echo","6374",0.02019
4099869.779,568768.733,3.171,"echo","6375",0.02021
4099868.948,568768.29,3.209,"echo","6376",0.02026
4099868.157,568768.049,3.233,"echo","6377",0.02027
4099867.197,568767.138,3.293,"echo","6378",0.02029
4099866.263,568766.582,3.212,"echo","6379",0.02031
4099865.412,568766.1,3.203,"echo","6380",0.02037
4099864.336,568766.041,3.178,"echo","6381",0.02302
4099863.182,568766.028,3.188,"echo","6382",0.02368
4099862.297,568765.742,3.196,"echo","6383",0.02418
4099861.853,568765.277,3.169,"echo","6384",0.02322
4099861.687,568764.593,3.149,"echo","6385",0.02361
4099861.114,568763.918,3.123,"echo","6386",0.02429
4099860.721,568763.118,3.258,"echo","6387",0.0251
4099861.128,568762.819,3.125,"echo","6388",0.0274
4099861.534,568762.495,3.199,"echo","6389",0.02701
4099861.319,568763.379,3.175,"echo","6391",0.02792
4099860.517,568763.56,3.218,"echo","6392",0.02918
4099859.55,568762.99,3.278,"echo","6393",0.0294
4099857.827,568762.272,3.242,"echo","6395",0.02726
4099856.963,568761.889,3.247,"echo","6396",0.02748
4099856.279,568762.297,3.288,"echo","6397",0.02636
4099855.606,568762.629,3.245,"echo","6398",0.02656
4099854.76,568762.104,3.228,"echo","6399",0.02659
4099853.792,568761.821,3.172,"echo","6400",0.0269
4099852.791,568761.3,3.216,"echo","6401",0.02162
4099851.876,568760.986,3.185,"echo","6402",0.02099
4099851.078,568760.78,3.175,"echo","6403",0.02073
4099850.358,568760.618,3.183,"echo","6404",0.02046
4099849.696,568760.475,3.175,"echo","6405",0.0206
4099848.992,568760.201,3.166,"echo","6406",0.02143
4099848.032,568759.98,3.206,"echo","6407",0.02268
4099846.972,568759.772,3.211,"echo","6408",0.02505
4099845.761,568759.796,3.158,"echo","6409",0.02465
4099844.547,568759.62,3.16,"echo","6410",0.02711
4099843.544,568759.526,3.12,"echo","6411",0.02729
4099842.56,568759.526,3.153,"echo","6412",0.02773
4099841.712,568758.695,3.154,"echo","6413",0.02567
4099841.257,568757.81,3.166,"echo","6414",0.02488
4099841.155,568757.017,3.1,"echo","6415",0.02537
4099841.559,568757.047,3.183,"echo","6416",0.0209
4099841.745,568756.776,3.303,"echo","6417",0.02149
4099842.184,568756.526,3.247,"echo","6418",0.02782
4099842.679,568756.517,3.135,"echo","6419",0.02872
4099842.76,568756.668,3.118,"echo","6420",0.02923
4099838.674,568756.857,3.139,"echo","6425",0.02911
4099838.275,568756.577,3.161,"echo","6426",0.02811
4099838.5,568756.41,3.121,"echo","6427",0.02783
4099838.762,568756.017,3.091,"echo","6428",0.02087
4099839.108,568755.807,3.031,"echo","6429",0.0279
4099839.319,568755.734,3.062,"echo","6430",0.02796
4099839.425,568755.435,3.032,"echo","6431",0.0283
4099839.787,568755.208,3.108,"echo","6432",0.02897
4099840.524,568755.434,3.112,"echo","6433",0.02991
4099839.145,568758.939,3.138,"echo","6437",0.02847
4099838.501,568758.773,3.077,"echo","6438",0.02779
4099837.948,568757.601,3.158,"echo","6439",0.0278
4099837.097,568756.405,3.209,"echo","6440",0.02056
4099836.177,568755.559,3.093,"echo","6441",0.02779
4099835.229,568754.819,3.142,"echo","6442",0.02794
4099834.222,568755,3.141,"echo","6443",0.02796
4099833.037,568755.06,3.126,"echo","6444",0.02839
4099831.928,568754.589,3.109,"echo","6445",0.02853
4099831.344,568753.579,3.121,"echo","6446",0.02866
4099831.144,568752.681,3.155,"echo","6447",0.02879
4099831.356,568751.85,3.077,"echo","6448",0.02834
4099831.841,568751.446,3.086,"echo","6449",0.02818
4099832.247,568751.518,3.033,"echo","6450",0.02869
4099832.858,568751.426,3.006,"echo","6451",0.02792
4099833.41,568751.395,3.663,"echo","6452",0.02808
4099828.325,568749.519,2.984,"echo","6462",0.02968
4099827.743,568748.811,3.62,"echo","6463",0.02933
4099827.694,568748.673,3.556,"echo","6464",0.02944
4099827.904,568748.24,3.984,"echo","6465",0.02928
4099828.377,568748.089,3.017,"echo","6466",0.02971
4099828.881,568747.931,2.955,"echo","6467",0.02892
4099826.332,568749.891,3.101,"echo","6472",0.02836
4099825.153,568749.108,3.086,"echo","6473",0.02829
4099823.828,568748.848,3.105,"echo","6474",0.02127
4099822.583,568748.182,3.097,"echo","6475",0.02072
4099821.587,568747.637,3.033,"echo","6476",0.02814
4099820.592,568746.895,3.038,"echo","6477",0.0281
4099819.393,568746.436,3.086,"echo","6478",0.02817
4099818.088,568746.061,3.004,"echo","6479",0.02806
4099817.008,568745.27,3.556,"echo","6480",0.0289
4099816.097,568744.958,3.022,"echo","6481",0.02891
4099815.361,568744.145,3.027,"echo","6482",0.02943
4099814.316,568743.559,3.713,"echo","6483",0.021
4099813.312,568742.612,3.714,"echo","6484",0.028
4099812.225,568741.887,3.598,"echo","6485",0.028
4099811.149,568741.09,4.068,"echo","6486",0.028
4099810.114,568740.232,3.834,"echo","6487",0.02808
4099809.175,568739.32,3.934,"echo","6488",0.02797
4099808.357,568738.239,3.806,"echo","6489",0.02796
4099807.483,568737.392,3.942,"echo","6490",0.02796
4099806.67,568736.855,4.048,"echo","6491",0.02794
4099806.48,568736.601,3.809,"echo","6492",0.02793
4099806.741,568737.125,3.759,"echo","6493",0.02064
4099806.725,568737.043,4.087,"echo","6494",0.02064
4099806.48,568737.796,3.967,"echo","6495",0.0209
4099805.6,568738.451,3.926,"echo","6496",0.02076
4099804.518,568738.342,3.634,"echo","6497",0.02065
4099804.057,568737.043,3.77,"echo","6498",0.02065
4099803.634,568735.986,3.764,"echo","6499",0.02066
4099803.421,568734.882,3.996,"echo","6500",0.02096
4099802.538,568734.381,3.882,"echo","6501",0.0223
4099801.503,568733.512,3.627,"echo","6502",0.02269
4099800.458,568732.816,3.043,"echo","6503",0.02284
4099799.401,568732.333,3.014,"echo","6504",0.02343
4099798.33,568731.611,3.59,"echo","6505",0.02097
4099797.13,568731.352,3.705,"echo","6506",0.02753
4099796.025,568731.081,3.961,"echo","6507",0.02754
4099795.084,568730.545,3.746,"echo","6508",0.02756
4099794.358,568729.795,3.62,"echo","6509",0.02757
4099793.764,568728.744,3.685,"echo","6510",0.02054
4099793.11,568727.931,3.755,"echo","6511",0.02057
4099792.464,568726.952,3.829,"echo","6512",0.02751
4099791.627,568726.016,4.108,"echo","6513",0.02752
4099790.757,568725.367,4.181,"echo","6514",0.02078
4099789.741,568724.75,3.754,"echo","6515",0.02079
4099788.572,568724.566,3.654,"echo","6516",0.02746
4099787.552,568724.404,4.123,"echo","6517",0.02759
4099786.491,568723.94,4.031,"echo","6518",0.02054
4099785.61,568723.085,3.85,"echo","6519",0.02083
4099784.585,568722.306,4.102,"echo","6520",0.02064
4099783.667,568721.274,4.076,"echo","6521",0.02079
4099782.727,568720.279,3.989,"echo","6522",0.02212
4099781.791,568719.179,4.022,"echo","6523",0.02088
4099780.684,568718.297,3.959,"echo","6524",0.0205
4099779.823,568717.281,3.956,"echo","6525",0.02051
4099779.125,568716.059,3.942,"echo","6526",0.02051
4099778.836,568714.574,3.914,"echo","6527",0.02052
4099778.574,568712.909,3.068,"echo","6528",0.02052
4099778.079,568711.364,3.05,"echo","6529",0.02052
4099777.251,568710.308,3.057,"echo","6530",0.02052
4099776.501,568709.33,3.067,"echo","6531",0.02052
4099775.656,568708.56,3.097,"echo","6532",0.02052
4099774.866,568707.768,3.059,"echo","6533",0.02052
4099773.697,568707.09,3.016,"echo","6534",0.02052
4099773.001,568706.059,3.062,"echo","6535",0.02052
4099772.193,568704.969,3.006,"echo","6536",0.02052
4099771.849,568703.586,3.802,"echo","6537",0.02052
4099771.401,568702.336,3.938,"echo","6538",0.02052
4099771.211,568700.997,3.72,"echo","6539",0.02052
4099770.938,568699.76,3.908,"echo","6540",0.02051
4099770.833,568698.387,3.856,"echo","6541",0.02067
4099770.592,568697.128,3.712,"echo","6542",0.02051
4099770.321,568695.839,3.812,"echo","6543",0.0205
4099770.096,568694.58,3.862,"echo","6544",0.0205
4099769.478,568693.522,3.693,"echo","6545",0.0205
4099769.145,568692.285,3.835,"echo","6546",0.0205
4099768.843,568691.02,3.625,"echo","6547",0.0205
4099768.82,568689.639,3.64,"echo","6548",0.02049
4099768.681,568688.387,3.636,"echo","6549",0.02049
4099768.781,568687.042,3.622,"echo","6550",0.02049
4099768.597,568685.797,3.606,"echo","6551",0.02048
4099768.702,568684.381,3.728,"echo","6552",0.0205
4099768.69,568683.054,3.647,"echo","6553",0.02065
4099768.633,568681.707,3.66,"echo","6554",0.0205
4099768.631,568680.375,3.957,"echo","6555",0.0205
4099768.597,568679.181,3.62,"echo","6556",0.02049
4099768.7,568678.172,3.636,"echo","6557",0.02049
4099768.994,568677.039,3.526,"echo","6558",0.02047
4099769.131,568676.065,3.88,"echo","6559",0.02047
4099769.252,568674.893,3.864,"echo","6560",0.02046
4099769.024,568673.812,3.76,"echo","6561",0.02046
4099768.938,568672.605,3.784,"echo","6562",0.02046
4099768.702,568671.526,3.815,"echo","6563",0.02046
4099768.215,568670.407,3.556,"echo","6564",0.02045
4099767.771,568669.214,3.648,"echo","6565",0.02045
4099767.271,568668.06,3.676,"echo","6566",0.02045
4099766.926,568667.008,3.86,"echo","6567",0.02044
4099766.628,568665.775,3.614,"echo","6568",0.02068
4099766.383,568664.43,3.638,"echo","6569",0.02044
4099766.321,568663.028,3.643,"echo","6570",0.02043
4099766.156,568661.748,3.581,"echo","6571",0.02044
4099765.973,568660.532,3.644,"echo","6572",0.02044
4099765.407,568659.421,3.639,"echo","6573",0.02044
4099764.958,568658.082,3.677,"echo","6574",0.02043
4099764.498,568656.916,3.586,"echo","6575",0.02042
4099763.884,568655.965,3.781,"echo","6576",0.02042
4099763.55,568654.733,3.916,"echo","6577",0.02041
4099763.15,568653.756,3.099,"echo","6578",0.02041
4099762.845,568652.498,3.209,"echo","6579",0.02083
4099762.37,568651.181,3.184,"echo","6580",0.0204
4099761.552,568649.91,3.25,"echo","6581",0.0204
4099760.534,568649.03,3.468,"echo","6582",0.02039
4099759.971,568648.328,3.457,"echo","6583",0.02039
4099758.724,568647.996,3.471,"echo","6584",0.02038
4099757.456,568648.488,3.484,"echo","6585",0.02038
4099756.702,568649.374,3.45,"echo","6586",0.02038
4099756.098,568650.336,3.48,"echo","6587",0.02038
4099755.57,568651.802,3.536,"echo","6588",0.02037
